filename,latam_detected
pdf?id=6YCtJYxhqz.pdf,0
pdf?id=oLGUJ7OmyE.pdf,0
pdf?id=PuzbYHf1GR.pdf,0
pdf?id=aVwhTcSMl4.pdf,0
pdf?id=ZbcUIxACQE.pdf,0
pdf?id=GfeBq3ENox.pdf,0
pdf?id=1THAjdP4QJ.pdf,0
pdf?id=XR9UpqWhmT.pdf,0
pdf?id=dQo78G8p0J.pdf,0
pdf?id=w98hMEjzu8.pdf,0
pdf?id=UEGEHy1IQE.pdf,0
pdf?id=ZXiOUfaWQT.pdf,0
pdf?id=5W5mFU4oMO.pdf,0
pdf?id=NtJfzzleG8.pdf,0
pdf?id=WHARtAg5R9.pdf,0
pdf?id=DS1XSAPvKs.pdf,0
pdf?id=2NSPbJrrIW.pdf,0
pdf?id=YQplP7XrAo.pdf,0
pdf?id=PegEYWWXvx.pdf,0
pdf?id=NILrMDAqEt.pdf,0
pdf?id=mdKzkjY1dM.pdf,0
pdf?id=g8Fo6qtnMR.pdf,0
pdf?id=B1vCImy6yI.pdf,0
pdf?id=FS0voKxELr.pdf,0
pdf?id=lqmUbRJsNN.pdf,0
pdf?id=oMlOYlujEq.pdf,0
pdf?id=jZqCqpCLdU.pdf,0
pdf?id=qXiTFAgEx4.pdf,0
pdf?id=aO24vWoPmK.pdf,0
pdf?id=mkd6YVTf7Z.pdf,0
pdf?id=89Kt3GZjL4.pdf,Error
pdf?id=FhXoETzdfs.pdf,0
pdf?id=efGzsxVSEC.pdf,0
pdf?id=PK5py0eznd.pdf,0
pdf?id=8FZ4oRWJjq.pdf,0
pdf?id=SRP9tz3hYs.pdf,0
pdf?id=yFIpdvQYmx.pdf,0
pdf?id=sZvXXPqONQ.pdf,0
pdf?id=YvuufwkFJY.pdf,0
pdf?id=t7TTpDkCfJ.pdf,0
pdf?id=d0F0N0cu4n.pdf,0
pdf?id=rdeCalg68L.pdf,0
pdf?id=6UHEfOBVkn.pdf,0
pdf?id=8raQTkdPos.pdf,0
pdf?id=5X4GDSUumr.pdf,0
pdf?id=ZhxeUImT89.pdf,0
pdf?id=p2pRiDwjDa.pdf,0
pdf?id=R55b2K5KmA.pdf,0
pdf?id=CIjKiSwehR.pdf,0
pdf?id=btpBjEPmlp.pdf,0
pdf?id=DwFDfrPsm8.pdf,0
pdf?id=t8Okk2PRWU.pdf,0
pdf?id=PU4AcbqKp4.pdf,0
pdf?id=9KfkMAy2ut.pdf,0
pdf?id=fAjbYBmonr.pdf,0
pdf?id=woQKlen8EI.pdf,0
pdf?id=cCa48q798X.pdf,0
pdf?id=hWMY6WUl37.pdf,0
pdf?id=2GTZ7iUzc4.pdf,0
pdf?id=63iVrXc8cC.pdf,0
