,title,authors,paper_url
494,Multimodal Neuromorphic Event-Frame Fusion in Domain-Generalized Vision Transformer for Dynamic Object Tracking,"['Taha Razzaq', 'Asim Iqbal']",https://openaccess.thecvf.com/content/ICCV2025W/NeVi/papers/Razzaq_Multimodal_Neuromorphic_Event-Frame_Fusion_in_Domain-Generalized_Vision_Transformer_for_Dynamic_ICCVW_2025_paper.pdf
495,AttZoom: Attention Zoom for Better Visual Features,"['Daniel DeAlcala', 'Aythami Morales', 'Julian Fierrez', 'Ruben Tolosana']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/DeAlcala_AttZoom_Attention_Zoom_for_Better_Visual_Features_ICCVW_2025_paper.pdf
496,Using Human Perception to Regularize Transfer Learning,"['Steve Cruz', 'Justin Dulay', 'Walter Scheirer']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Cruz_Using_Human_Perception_to_Regularize_Transfer_Learning_ICCVW_2025_paper.pdf
497,Long-Tailed Data Classification by Increasing and Decreasing Neurons During Training,"['Taigo Sakai', 'Kazuhiro Hotta']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Sakai_Long-Tailed_Data_Classification_by_Increasing_and_Decreasing_Neurons_During_Training_ICCVW_2025_paper.pdf
498,Towards Human-Like Invariance: Self-Supervised Learning with Feature-Level Rotation Alignment,"['Sangjun Han', 'Woojin Cheong', 'Chang Hoon Song', 'Myungjoo Kang']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Han_Towards_Human-Like_Invariance_Self-Supervised_Learning_with_Feature-Level_Rotation_Alignment_ICCVW_2025_paper.pdf
499,OscNet v1.5: Energy Efficient Hopfield Network on CMOS Oscillators for Image Classification,"['Wenxiao Cai', 'Zongru Li', 'Iris Wang', 'Yu-Neng Wang', 'Thomas H Lee']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Cai_OscNet_v1.5_Energy_Efficient_Hopfield_Network_on_CMOS_Oscillators_for_ICCVW_2025_paper.pdf
500,Who Walks With You Matters: Perceiving Social Interactions with Groups for Pedestrian Trajectory Prediction,"['Ziqian Zou', 'Conghao Wong', 'Beihao Xia', 'Xinge You']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Zou_Who_Walks_With_You_Matters_Perceiving_Social_Interactions_with_Groups_ICCVW_2025_paper.pdf
501,From Neural Activity to Computation: Biological Reservoirs for Pattern Recognition in Digit Classification,"['Ludovico Iannello', 'Luca Ciampi', 'Fabrizio Tonelli', 'Gabriele Lagani', 'Lucio M. Calcagnile', 'Federico Cremisi', 'Angelo Di Garbo', 'Giuseppe Amato']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Iannello_From_Neural_Activity_to_Computation_Biological_Reservoirs_for_Pattern_Recognition_ICCVW_2025_paper.pdf
502,HiSS: Human-inspired Semantic Segmentation for Vehicle Interior Scene Understanding,"['Aleksander Kostuch', 'Joanna Jaworek-Korjakowska']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Kostuch_HiSS_Human-inspired_Semantic_Segmentation_for_Vehicle_Interior_Scene_Understanding_ICCVW_2025_paper.pdf
503,Human Vision Constrained Super-Resolution,"['Volodymyr Karpenko', 'Taimoor Tariq', 'Jorge Condor', 'Piotr Didyk']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Karpenko_Human_Vision_Constrained_Super-Resolution_ICCVW_2025_paper.pdf
504,Co-VisiON: Co-Visibility ReasONing on Sparse Image Sets of Indoor Scenes,"['Chao Chen', 'Nobel Dang', 'Juexiao Zhang', 'Wenkai Sun', 'Pengfei Zheng', 'Xuhang He', 'Yimeng Ye', 'Jiasheng Zhang', 'Taarun Srinivas', 'Chen Feng']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Chen_Co-VisiON_Co-Visibility_ReasONing_on_Sparse_Image_Sets_of_Indoor_Scenes_ICCVW_2025_paper.pdf
505,Human-Inspired Summarization: Cluster Scene Videos into Diverse Frames,"['Chao Chen', 'Mingzhi Zhu', 'Ankush Pratap Singh', 'Yu Yan', 'Felix Juefei-Xu', 'Chen Feng']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Chen_Human-Inspired_Summarization_Cluster_Scene_Videos_into_Diverse_Frames_ICCVW_2025_paper.pdf
506,Exploring Human-Model Alignment in Visual Social Attention During Help-and-Hinder Social Interaction Classification,"['Lucia Schiatti', 'Guido Vallarino', 'Sabrina Megan Lopez', 'Yen-Ling Kuo', 'Matteo Moro', 'Mengmi Zhang', 'Monica Gori', 'Alessio Del Bue', 'Boris Katz', 'Andrei Barbu']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Schiatti_Exploring_Human-Model_Alignment_in_Visual_Social_Attention_During_Help-and-Hinder_Social_ICCVW_2025_paper.pdf
507,SeeEEG: Semantic-aware EEG-based Multi-Modal Retrieval-Augmented Generation for High-Fidelity Visual Brain Decoding,"['Jun-Mo Kim', 'Woohyeok Choi', 'Sang-Jun Park', 'Keun-Soo Heo', 'Young-Han Son', 'Ji-Hye Oh', 'Dong-Hee Shin', 'Tae-Eui Kam']",https://openaccess.thecvf.com/content/ICCV2025W/HCV/papers/Kim_SeeEEG_Semantic-aware_EEG-based_Multi-Modal_Retrieval-Augmented_Generation_for_High-Fidelity_Visual_Brain_ICCVW_2025_paper.pdf
508,RF-ChessSIGN: Radar-enabled Human-Computer Interaction in a Real-Time Sign Language-Controlled Game,"['Kenneth Dehaan', 'Emre Kurtoglu', 'Sabyasachi Biswas', 'Caroline Kobek Pezzarossi', 'Darrin Griffin', 'Chris Crawford', 'Ali Gurbuz', 'Evie Malaia', 'Abraham Glasser', 'Raja Kushalnagar', 'Sevgi Zubeyde Gurbuz']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Dehaan_RF-ChessSIGN_Radar-enabled_Human-Computer_Interaction_in_a_Real-Time_Sign_Language-Controlled_Game_ICCVW_2025_paper.pdf
509,Text-Aligned Radar-Based Sign Language Recognition for Healthcare Communication,"['Raffaele Mineo', 'Amelia Sorrenti', 'Gaia Caligiore', 'Federica Proietto Salanitri', 'Giovanni Bellitto', 'Senya Polikovsky', 'Sabina Fontana', 'Egidio Ragonese', 'Concetto Spampinato', 'Simone Palazzo']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Mineo_Text-Aligned_Radar-Based_Sign_Language_Recognition_for_Healthcare_Communication_ICCVW_2025_paper.pdf
510,Can a Lightweight Transformer Deliver a Robust Multimodal Sign Language Word Recognition?,"['Eva O. Berepiki', 'Philip Ciunkiewicz', 'Svetlana Yanushkevich']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Berepiki_Can_a_Lightweight_Transformer_Deliver_a_Robust_Multimodal_Sign_Language_ICCVW_2025_paper.pdf
511,Inclusive Sign Language AI: Towards Authentic Accessibility Through Community Collaboration,['Abraham Glasser'],https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Glasser_Inclusive_Sign_Language_AI_Towards_Authentic_Accessibility_Through_Community_Collaboration_ICCVW_2025_paper.pdf
512,Region-Aware Pose Modeling and Permutation Decoding for Signer-Independent Sign Language Recognition,"['Sieu Tran', 'Duc Nguyen Minh', 'Truong Nguyen Thanh', 'Hao Vo', 'Thanh Duc Ngo', 'Tien Do', 'Khiem Le', 'Duy-Dinh Le']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Tran_Region-Aware_Pose_Modeling_and_Permutation_Decoding_for_Signer-Independent_Sign_Language_ICCVW_2025_paper.pdf
513,Multimodal Italian Sign Language Recognition with Radar-Video Late Fusion on the MultiMeDaLIS Dataset,['Jakub F. Juranek'],https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Juranek_Multimodal_Italian_Sign_Language_Recognition_with_Radar-Video_Late_Fusion_on_ICCVW_2025_paper.pdf
514,A Signer-Invariant Conformer and Multi-Scale Fusion Transformer for Continuous Sign Language Recognition,"['Md Rezwanul Haque', 'Md. Milon Islam', 'S M Taslim Uddin Raju', 'Fakhri Karray']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Haque_A_Signer-Invariant_Conformer_and_Multi-Scale_Fusion_Transformer_for_Continuous_Sign_ICCVW_2025_paper.pdf
515,The SignEval 2025 Challenge at the ICCV Multimodal Sign Language Recognition Workshop: Results and Discussion,"['Hamzah Luqman', 'Raffaele Mineo', 'Murtadha Aljubran', 'Ahmed Abul Hasanaath', 'Amelia Sorrenti', 'Sarah Alyami', 'Sadam Al-Azani', 'Maad Alowaifeer', 'Jihwan Moon', 'Václav Javorek', 'Tomáš Železný', 'Marek Hrúz', 'Gaia Caligiore', 'Silvio Giancola', 'Senya Polikovsky', 'Motaz Alfarraj', 'Sabina Fontana', 'Mufti Mahmud', 'Muhammad Haris Khan', 'Kamrul Islam', 'Sevgi Gurbuz', 'Egidio Ragonese', 'Giovanni Bellitto', 'Federica Proietto Salanitri', 'Concetto Spampinato', 'Simone Palazzo']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Luqman_The_SignEval_2025_Challenge_at_the_ICCV_Multimodal_Sign_Language_ICCVW_2025_paper.pdf
516,A Smart Glove to Convert Gestures to Speech & Text to Assist Deaf & Mute People Using Machine Learning,"['Manisha A', 'Tamilselvi S']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/A_A_Smart_Glove_to_Convert_Gestures_to_Speech__Text_ICCVW_2025_paper.pdf
517,A Closer Look at Skeleton-based Continuous Sign Language Recognition,"['Yuecong Min', 'Yifan Yang', 'Peiqi Jiao', 'Zixi Nan', 'Xilin Chen']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Min_A_Closer_Look_at_Skeleton-based_Continuous_Sign_Language_Recognition_ICCVW_2025_paper.pdf
518,Modality-specific Benchmarks and Radar Range-Doppler Envelope Classification for Multimodal Isolated Sign Language Recognition,"['Dmitriy Sazonov', 'Kamrul Islam', 'Evie Malaia', 'Sevgi Gurbuz']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Sazonov_Modality-specific_Benchmarks_and_Radar_Range-Doppler_Envelope_Classification_for_Multimodal_Isolated_ICCVW_2025_paper.pdf
519,Generalizable Sign Language Recognition via Local Temporal Convolutions and Region-Aware Pose Encoding,"['Sieu Tran', 'Duc Nguyen Minh', 'Truong Nguyen Thanh', 'Hao Vo', 'Thanh Duc Ngo', 'Tien Do', 'Khiem Le', 'Duy-Dinh Le']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Tran_Generalizable_Sign_Language_Recognition_via_Local_Temporal_Convolutions_and_Region-Aware_ICCVW_2025_paper.pdf
520,Iterative Latent Refinement for Robust Non-Autoregressive Sign Language Production,"['Tuğçe Kızıltepe', 'Sümeyye Meryem Taşyürek', 'Hacer Yalim Keles']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Kiziltepe_Iterative_Latent_Refinement_for_Robust_Non-Autoregressive_Sign_Language_Production_ICCVW_2025_paper.pdf
521,Development of an Intelligent System for Recognizing Islamic Religious Visual Signs in the Arabic Language,"['Duaa Mhnaa', 'Yaroub Dayoub', 'Jafar Salman']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Mhnaa_Development_of_an_Intelligent_System_for_Recognizing_Islamic_Religious_Visual_ICCVW_2025_paper.pdf
522,AutoSign: Direct Pose-to-Text Translation for Continuous Sign Language Recognition,"['Samuel Ebimobowei Johnny', 'Blessed Guda', 'Andrew Glayama Stephen', 'Assane Gueye']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Johnny_AutoSign_Direct_Pose-to-Text_Translation_for_Continuous_Sign_Language_Recognition_ICCVW_2025_paper.pdf
523,Point-Supervised Japanese Fingerspelling Localization via HR-Pro and Contrastive Learning,"['Ryota Murai', 'Naoto Tsuta', 'Duk Shin', 'Yousun Kang']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Murai_Point-Supervised_Japanese_Fingerspelling_Localization_via_HR-Pro_and_Contrastive_Learning_ICCVW_2025_paper.pdf
524,A Comparative Study of Continuous Sign Language Recognition Techniques,"['Sarah Alyami', 'Hamzah Luqman']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Alyami_A_Comparative_Study_of_Continuous_Sign_Language_Recognition_Techniques_ICCVW_2025_paper.pdf
525,FusionEnsemble-Net: An Attention-Based Ensemble of Spatiotemporal Networks for Multimodal Sign Language Recognition,"['Md. Milon Islam', 'Md Rezwanul Haque', 'S M Taslim Uddin Raju', 'Fakhri Karray']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Islam_FusionEnsemble-Net_An_Attention-Based_Ensemble_of_Spatiotemporal_Networks_for_Multimodal_Sign_ICCVW_2025_paper.pdf
526,SAGE: Segment-Aware Gloss-Free Encoding for Token-Efficient Sign Language Translation,"['Jian He Low', 'Ozge Mercanoglu Sincan', 'Richard Bowden']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Low_SAGE_Segment-Aware_Gloss-Free_Encoding_for_Token-Efficient_Sign_Language_Translation_ICCVW_2025_paper.pdf
527,A Multimodal Video and Radar Fusion Framework for High-Accuracy Isolated Sign Language Recognition,"['Sultan Mohammad Manjur', 'Sabyasachi Biswas', 'Ali C. Gurbuz']",https://openaccess.thecvf.com/content/ICCV2025W/MSLR/papers/Manjur_A_Multimodal_Video_and_Radar_Fusion_Framework_for_High-Accuracy_Isolated_ICCVW_2025_paper.pdf
528,LSSGen: Leveraging Latent Space Scaling in Flow and Diffusion for Efficient Text to Image Generation,"['Jyun-Ze Tang', 'Chih-Fan Hsu', 'Jeng-Lin Li', 'Ming-Ching Chang', 'Wei-Chao Chen']",https://openaccess.thecvf.com/content/ICCV2025W/AIGENS/papers/Tang_LSSGen_Leveraging_Latent_Space_Scaling_in_Flow_and_Diffusion_for_ICCVW_2025_paper.pdf
529,Multi-Scale Contrastive-Adversarial Distillation for Super-Resolution,"['Donggeun Ko', 'Youngsang Kwak', 'San Kim', 'Jaehwa Kwak', 'Jaekwang Kim']",https://openaccess.thecvf.com/content/ICCV2025W/AIGENS/papers/Ko_Multi-Scale_Contrastive-Adversarial_Distillation_for_Super-Resolution_ICCVW_2025_paper.pdf
530,High-Fidelity 4x Neural Reconstruction of Real-time Path Traced Videos,"['Zhiqiang Lao', 'Zekai Chen', 'Jiali Cui', 'Marcos Conde', 'Radu Timofte', 'Heather Yu']",https://openaccess.thecvf.com/content/ICCV2025W/AIGENS/papers/Lao_High-Fidelity_4x_Neural_Reconstruction_of_Real-time_Path_Traced_Videos_ICCVW_2025_paper.pdf
531,VidMP3: Video Editing by Representing Motion with Pose and Position Priors,"['Sandeep Mishra', 'Oindrila Saha', 'Alan Bovik']",https://openaccess.thecvf.com/content/ICCV2025W/AIGENS/papers/Mishra_VidMP3_Video_Editing_by_Representing_Motion_with_Pose_and_Position_ICCVW_2025_paper.pdf
532,C2D-ISR: Optimizing Attention-based Image Super-resolution from Continuous to Discrete Scales,"['Yuxuan Jiang', 'Chengxi Zeng', 'Siyue Teng', 'Fan Zhang', 'Xiaoqing Zhu', 'Joel Sole', 'David Bull']",https://openaccess.thecvf.com/content/ICCV2025W/AIGENS/papers/Jiang_C2D-ISR_Optimizing_Attention-based_Image_Super-resolution_from_Continuous_to_Discrete_Scales_ICCVW_2025_paper.pdf
533,Species-level Detection and Tracking of Caribbean Coral Reef Fish,"['Levi Cai', 'Austin Greene', 'Daniel Yang', 'Nadège Aoki', 'Sierra D. Jarriel', 'Jasper Ha', 'Nathan Formel', 'T. Aran Mooney', 'Yogesh Girdhar']",https://openaccess.thecvf.com/content/ICCV2025W/CV4E/papers/Cai_Species-level_Detection_and_Tracking_of_Caribbean_Coral_Reef_Fish_ICCVW_2025_paper.pdf
534,Bridging Domain Gaps for Fine-Grained Moth Classification Through Expert-Informed Adaptation and Foundation Model Priors,"['Ross J. Gardiner', 'Guillaume Mougeot', 'Sareh Rowlands', 'Benno I. Simmons', 'Flemming Helsing', 'Toke Thomas Høye']",https://openaccess.thecvf.com/content/ICCV2025W/CV4E/papers/Gardiner_Bridging_Domain_Gaps_for_Fine-Grained_Moth_Classification_Through_Expert-Informed_Adaptation_ICCVW_2025_paper.pdf
535,Divide and Conquer: Structured Reranking for Expert-Level Ecological Image Retrieval,"['Asmi Kumar', 'Edward Vendrow', 'Sara Beery']",https://openaccess.thecvf.com/content/ICCV2025W/CV4E/papers/Kumar_Divide_and_Conquer_Structured_Reranking_for_Expert-Level_Ecological_Image_Retrieval_ICCVW_2025_paper.pdf
536,Back Home: A Computer Vision Solution to Seashell Identification for Ecological Restoration,"['Alexander Valverde', 'Luis Fernando Solano Coto', 'André Montoya Fernández']",https://openaccess.thecvf.com/content/ICCV2025W/CV4E/papers/Valverde_Back_Home_A_Computer_Vision_Solution_to_Seashell_Identification_for_ICCVW_2025_paper.pdf
537,Fine-Grained Beetle Taxonomy with Vision Models: A Benchmark on Long-Tailed and Domain-Adaptive Classification,"['S M Rayeed', 'Alyson East', 'Samuel Stevens', 'Synde Record', 'Charles V. Stewart']",https://openaccess.thecvf.com/content/ICCV2025W/CV4E/papers/Rayeed_Fine-Grained_Beetle_Taxonomy_with_Vision_Models_A_Benchmark_on_Long-Tailed_ICCVW_2025_paper.pdf
538,B-cos Networks as an Architectural Inductive Bias for Mitigating Catastrophic Forgetting,"['Amelia Sorrenti', 'Giovanni Bellitto', 'Salvatore Calcagno', 'Rutger Hendrix', 'Concetto Spampinato', 'Simone Palazzo']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Sorrenti_B-cos_Networks_as_an_Architectural_Inductive_Bias_for_Mitigating_Catastrophic_ICCVW_2025_paper.pdf
539,RICO: Two Realistic Benchmarks and an In-Depth Analysis for Incremental Learning in Object Detection,"['Matthias Neuwirth-Trapp', 'Maarten Bieshaar', 'Danda Pani Paudel', 'Luc Van Gool']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Neuwirth-Trapp_RICO_Two_Realistic_Benchmarks_and_an_In-Depth_Analysis_for_Incremental_ICCVW_2025_paper.pdf
540,Core Tokensets for Data-efficient Sequential Training of Transformers,"['Subarnaduti Paul', 'Manuel Brack', 'Patrick Schramowski', 'Kristian Kersting', 'Martin Mundt']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Paul_Core_Tokensets_for_Data-efficient_Sequential_Training_of_Transformers_ICCVW_2025_paper.pdf
541,Evolving from Unknown to Known: Retentive Angular Representation Learning for Incremental Open Set Recognition,"['Runqing Yang', 'Yimin Fu', 'Changyuan Wu', 'Zhunga Liu']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Yang_Evolving_from_Unknown_to_Known_Retentive_Angular_Representation_Learning_for_ICCVW_2025_paper.pdf
542,Accuracy Improvement of Prompt-based Continual Learning with Past Information,"['Ikki Kato', 'Kazuhiro Hotta']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Kato_Accuracy_Improvement_of_Prompt-based_Continual_Learning_with_Past_Information_ICCVW_2025_paper.pdf
543,Can Synthetic Images Conquer Forgetting? Beyond Unexplored Doubts in Few-Shot Class-Incremental Learning,"['Junsu Kim', 'Yunhoe Ku', 'Seungryul Baek']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Kim_Can_Synthetic_Images_Conquer_Forgetting_Beyond_Unexplored_Doubts_in_Few-Shot_ICCVW_2025_paper.pdf
544,Incremental Object Detection with Prompt-based Methods,"['Matthias Neuwirth-Trapp', 'Maarten Bieshaar', 'Danda Pani Paudel', 'Luc Van Gool']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Neuwirth-Trapp_Incremental_Object_Detection_with_Prompt-based_Methods_ICCVW_2025_paper.pdf
545,Adapting curricula by tracking the gap between validation and training loss,['Raghavendra Singh'],https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Singh_Adapting_curricula_by_tracking_the_gap_between_validation_and_training_ICCVW_2025_paper.pdf
546,Does Prior Data Matter? Exploring Joint Training in the Context of Few-Shot Class-Incremental Learning,"['Shiwon Kim', 'Dongjun Hwang', 'Sungwon Woo', 'Rita Singh']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Kim_Does_Prior_Data_Matter_Exploring_Joint_Training_in_the_Context_ICCVW_2025_paper.pdf
547,MONET: Multi-Modal Online Continual Learning with Novelty Estimation,"['Evelyn Chee', 'Wynne Hsu', 'Mong Li Lee']",https://openaccess.thecvf.com/content/ICCV2025W/CLVision/papers/Chee_MONET_Multi-Modal_Online_Continual_Learning_with_Novelty_Estimation_ICCVW_2025_paper.pdf
548,TrafficVILA: Scaling Vision-Language Models to High-Resolution Video Understanding for Traffic Safety Analysis,"['Zaid B. Pervaiz', 'Seunghwan Cha', 'Rohan Gulati', 'Monika Jhuria', 'Varun Praveen', 'Tomasz Kornuta', 'Yao Lu', 'Vidya Murali']",https://openaccess.thecvf.com/content/ICCV2025W/AICity/papers/Pervaiz_TrafficVILA_Scaling_Vision-Language_Models_to_High-Resolution_Video_Understanding_for_Traffic_ICCVW_2025_paper.pdf
549,A Lightweight and Data-Centric Framework for Real-Time Object Detection in Fisheye Camera,"['An To Vinh', 'Nguyen Mai Vinh', 'Nguyen Luong Si', 'Duy Do Quoc', 'Duy Tran Khanh', 'Nguyen Nguyen Hoang', 'Tien Do', 'Thanh Duc Ngo', 'Duy-Dinh Le', ""Shin'ichi Satoh""]",https://openaccess.thecvf.com/content/ICCV2025W/AICity/papers/Vinh_A_Lightweight_and_Data-Centric_Framework_for_Real-Time_Object_Detection_in_ICCVW_2025_paper.pdf
550,TrafficInternVL: Understanding Traffic Scenarios with Vision-Language Models,"['Hsiu-Fu Wu', 'Ya-Ting Yang', 'Yung-Ter Chen', 'I-Fan Chou']",https://openaccess.thecvf.com/content/ICCV2025W/AICity/papers/Wu_TrafficInternVL_Understanding_Traffic_Scenarios_with_Vision-Language_Models_ICCVW_2025_paper.pdf
551,Domain-Aware Enhancements to Vision-Language Models for Urban Traffic Safety Question Answering,"['Vu Thanh Dat Ha', 'Tuan Huy Tran', 'Gang Thep Dong', 'Ngoc Chien Chu', 'Huan Vu', 'Tien Cuong Nguyen']",https://openaccess.thecvf.com/content/ICCV2025W/AICity/papers/Ha_Domain-Aware_Enhancements_to_Vision-Language_Models_for_Urban_Traffic_Safety_Question_ICCVW_2025_paper.pdf
552,Efficient and Distortion-Aware Fisheye Object Detection for Edge Devices,"['Bao Tran Gia', 'Tuong Bui Cong Khanh', 'Tam Le Thi Thanh', 'Hien Ho Trong', 'Tien Do', 'Thanh Duc Ngo', 'Duy-Dinh Le', ""Shin'ichi Satoh""]",https://openaccess.thecvf.com/content/ICCV2025W/AICity/papers/Gia_Efficient_and_Distortion-Aware_Fisheye_Object_Detection_for_Edge_Devices_ICCVW_2025_paper.pdf
